srch_id,prop_id,booked_v4_pos,booked_v6_pos,v6_helps,v6_hurts,v6_top5_only,v4_top5_only,seg_dest,seg_cand,seg_los,seg_dom,prop_click_rate,prop_dest_book_rate,prop_count,price_vs_prop_mean,value_score_rank_norm,price_rank_norm,review_rank_norm,is_domestic,srch_length_of_stay
164623,37123,2,1,1,0,0,0,,,,,0.04394012,0.021340726,46,-36.548912,0.09375,0.21875,0.28125,1,2
164632,82393,26,26,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.03348623,0.01631938,10,-2.0,0.8064516,0.09677419,0.7096774,1,1
164639,112301,2,2,0,0,0,0,mid_dest,low_cand,los_3plus,international,0.0615427,0.030553067,203,-23.27803,0.5,0.375,0.125,0,3
164643,59782,1,1,0,0,0,0,,,,,0.06256654,0.023772204,375,-34.510773,0.25,0.125,0.125,1,2
164647,133974,4,4,0,0,0,0,high_dest,mid_cand,los_3plus,international,0.03249235,0.04562248,42,9.062866,0.3846154,0.61538464,0.42307693,0,3
164663,82514,23,23,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.025376895,0.0045480235,141,28.725388,0.8064516,0.6451613,0.032258064,1,2
164665,37818,2,2,0,0,0,0,mid_dest,high_cand,los_3plus,domestic,0.073183015,0.047556948,1792,6.397171,0.3529412,0.2647059,0.8235294,1,3
164667,134288,4,4,0,0,0,0,low_dest,low_cand,los_3plus,domestic,0.035290964,0.012610429,518,59.491714,0.2857143,0.7619048,0.04761905,1,4
164681,21111,6,9,0,1,0,0,low_dest,mid_cand,los_le2,international,0.05031309,0.016169993,96,88.67676,0.14285715,0.9285714,0.53571427,0,1
164694,5710,2,2,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.076181315,0.065693885,342,-184.49927,0.3030303,0.060606062,0.6969697,1,1
164695,10583,2,2,0,0,0,0,high_dest,low_cand,los_le2,international,0.13899082,0.09103971,30,-30.171669,0.2857143,0.0952381,0.5714286,0,1
164707,125873,4,2,1,0,0,0,mid_dest,high_cand,los_le2,domestic,0.073549986,0.075914316,29,7.453102,0.59375,0.46875,0.09375,1,2
164713,132150,11,10,1,0,0,0,mid_dest,mid_cand,los_3plus,international,0.0856269,0.027742945,9,2.1877747,0.62068963,0.37931034,0.31034482,0,5
164716,103908,6,7,0,1,0,0,high_dest,mid_cand,los_le2,international,0.05338918,0.0427785,557,-475.5971,0.8214286,0.14285715,1.0,0,2
164723,88671,13,12,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.082181156,0.05092178,254,9.5217285,0.42424244,0.45454547,0.7878788,1,1
164737,94138,7,6,1,0,0,0,mid_dest,high_cand,los_3plus,international,0.012067109,0.01733934,81,-11.32827,0.3030303,0.27272728,0.8787879,0,4
164748,118895,8,8,0,0,0,0,high_dest,mid_cand,los_le2,domestic,0.033420704,0.009566532,40,-23.101753,0.64,0.44,0.68,1,1
164764,47651,3,3,0,0,0,0,mid_dest,low_cand,los_3plus,international,0.047686256,0.035584833,61,-3.1082,0.06666667,0.33333334,0.53333336,0,3
164771,80493,14,18,0,1,0,0,low_dest,high_cand,los_3plus,domestic,0.047168937,0.022448147,168,-24.52655,0.5625,0.40625,0.25,1,5
164780,87602,3,2,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.04524957,0.037957158,88,-23.304886,0.05882353,0.4117647,0.61764705,1,1
164799,30618,2,2,0,0,0,0,mid_dest,mid_cand,los_le2,domestic,0.029775556,0.014601549,418,-7.366913,0.46666667,0.43333334,0.73333335,1,1
164804,125447,10,10,0,0,0,0,high_dest,high_cand,los_3plus,international,0.029442322,0.058525525,491,-295.6176,0.57575756,0.060606062,1.0,0,12
164807,117772,1,1,0,0,0,0,,,,,0.053184416,0.021340726,108,3.7700043,0.2,0.05,0.75,0,3
164809,69822,4,6,0,1,0,1,mid_dest,mid_cand,los_le2,domestic,0.025770118,0.016589994,216,-17.416199,0.8214286,0.35714287,0.17857143,1,1
164833,34535,5,5,0,0,0,0,low_dest,high_cand,los_3plus,domestic,0.19557163,0.053226225,74,-44.297295,0.030303031,0.33333334,0.09090909,1,3
164847,110442,2,1,1,0,0,0,,,,,0.07852131,0.07116967,38,-27.609207,0.11111111,0.18518518,0.22222222,1,1
164850,105273,1,1,0,0,0,0,,,,,0.06684141,0.02311912,5,-8.7140045,0.045454547,0.27272728,0.18181819,1,1
164859,62608,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.03710499,0.014601549,60,-54.21734,0.2777778,0.6111111,0.055555556,1,2
164870,15940,3,3,0,0,0,0,mid_dest,mid_cand,los_le2,domestic,0.021261098,0.009908195,33,-52.56546,0.4,0.5,0.1,1,1
164884,60188,2,3,0,1,0,0,high_dest,mid_cand,los_le2,international,0.039395563,0.027742945,4,-1.0174942,0.59090906,0.5,0.045454547,0,1
164891,131131,1,1,0,0,0,0,,,,,0.03827693,0.039551247,423,-10.819366,0.15151516,0.18181819,0.030303031,0,5
164893,27974,5,5,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.04952695,0.02606999,98,-47.82245,0.08571429,0.114285715,0.057142857,1,1
164916,118472,2,4,0,1,0,0,high_dest,low_cand,los_le2,domestic,0.07025591,0.06155215,46,-324.91913,0.125,0.8125,0.0625,1,1
164919,69699,10,10,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.041857786,0.02311912,2,-2.7299957,0.72727275,0.09090909,1.0,1,1
164935,127297,14,13,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.0949043,0.010670363,237,10.221558,0.47058824,0.14705883,0.5294118,1,2
164970,85030,3,3,0,0,0,0,mid_dest,mid_cand,los_3plus,international,0.06888015,0.075142905,33,8327.824,0.22222222,0.8888889,0.25925925,0,3
164980,112172,5,4,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.1039254,0.12580675,31,4.6774216,1.0,0.8484849,0.09090909,1,2
165005,42364,2,1,1,0,0,0,,,,,0.057413433,0.008406953,63,-7.413971,0.17857143,0.071428575,0.035714287,1,1
165007,60026,32,31,1,0,0,0,high_dest,high_cand,los_3plus,international,0.04642999,0.021340726,85,18.523178,0.59375,0.71875,0.3125,0,4
165008,53213,8,8,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.01913781,0.002391633,249,-27.36824,0.125,0.59375,0.03125,1,1
165024,126958,11,11,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.049590874,0.025220858,118,14.200424,0.45,0.55,0.5,1,1
165038,49771,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.089287,0.018495297,97,-7.8522644,0.030303031,0.42424244,0.33333334,1,1
165043,3724,15,17,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.03785906,0.02310295,428,62.257515,0.71875,0.28125,0.75,1,2
165045,76561,1,1,0,0,0,0,,,,,0.0928185,0.09638715,243,-927.1508,0.125,0.6875,0.0625,1,2
165048,136184,4,7,0,1,0,1,low_dest,high_cand,los_le2,domestic,0.020167666,0.0067665717,86,-8.283836,0.3030303,0.3939394,0.45454547,1,2
165067,90878,1,1,0,0,0,0,,,,,0.02849892,0.027742945,17,-31.26117,0.071428575,0.5,0.21428572,1,1
165069,116910,6,7,0,1,0,0,mid_dest,low_cand,los_le2,domestic,0.03442731,0.034506507,67,51.777756,0.15789473,0.47368422,0.21052632,1,2
165097,21075,5,7,0,1,0,1,low_dest,high_cand,los_le2,domestic,0.054405794,0.021340726,13,4.6923065,0.18181819,0.6666667,0.030303031,1,2
165116,41041,3,3,0,0,0,0,low_dest,high_cand,los_le2,international,0.056356482,0.10241967,47,-12.429367,0.46875,0.5625,0.4375,0,1
165123,25827,1,1,0,0,0,0,,,,,0.012190524,0.0021674174,408,-56.694794,0.0625,0.25,0.5625,1,1
165136,43882,8,9,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.08877301,0.027742945,109,23.485886,0.09677419,0.87096775,0.032258064,1,1
165140,92866,9,5,1,0,1,0,low_dest,high_cand,los_le2,international,0.0678039,0.0948929,34,14.18148,0.48387095,0.32258064,0.09677419,0,1
165141,71024,11,7,1,0,0,0,high_dest,high_cand,los_le2,international,0.031504236,0.0073007746,76,25.426453,0.4516129,0.2580645,0.516129,0,2
165177,135051,33,34,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.10074432,0.01733934,23,9.304344,0.9705882,0.88235295,0.11764706,1,1
165185,125079,7,5,1,0,1,0,low_dest,low_cand,los_3plus,domestic,0.054028675,0.035624232,439,-6878.7886,1.0,0.36363637,0.18181819,1,4
165189,2957,8,7,1,0,0,0,high_dest,mid_cand,los_le2,international,0.037338804,0.024102442,113,-148.82132,0.08,0.76,0.52,0,2
165193,22163,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.108373135,0.120910935,333,-1.926487,0.6764706,0.11764706,0.5294118,1,2
165207,5257,1,1,0,0,0,0,,,,,0.03720692,0.01981639,6,-60.61499,0.13333334,0.4,0.06666667,1,2
165224,82359,1,2,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.08928802,0.045548588,41,-74.22878,0.09677419,0.032258064,0.9354839,1,1
165244,80618,2,2,0,0,0,0,mid_dest,mid_cand,los_le2,international,0.17452694,0.19391376,98,1.3213196,0.04,1.0,0.04,0,1
165276,69063,1,1,0,0,0,0,,,,,0.109300844,0.14659527,28,-0.5,0.05263158,0.2631579,0.8947368,1,4
165279,92795,7,6,1,0,0,0,mid_dest,mid_cand,los_le2,international,0.072154716,0.08729448,44,-27.38205,0.8666667,0.3,0.53333336,0,2
165312,43264,15,15,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.044613544,0.024098746,269,-87.31851,0.3939394,0.09090909,0.09090909,1,1
165314,125420,2,3,0,1,0,0,mid_dest,mid_cand,los_le2,domestic,0.0809182,0.06066011,209,57.427933,0.36,0.56,0.04,1,2
165336,46718,1,1,0,0,0,0,,,,,0.07415902,0.0709683,42,3.0464172,0.93333334,0.13333334,0.46666667,1,1
165340,56084,2,2,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.04452599,0.09901867,45,-3.2702255,0.45454547,0.36363637,0.45454547,1,1
165366,19006,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.048397813,0.053226225,39,-16.300766,0.0625,0.28125,0.34375,1,1
165370,43816,1,1,0,0,0,0,,,,,0.1694954,0.1897858,90,-32.904007,0.3846154,0.5769231,0.3846154,1,1
165386,14289,3,3,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.027335698,0.009566532,19,16.526314,0.45454547,0.45454547,0.27272728,1,1
165401,98736,2,4,0,1,0,0,mid_dest,mid_cand,los_le2,international,0.050848074,0.024939327,724,-336.29114,0.17857143,0.17857143,0.071428575,0,2
165403,28943,8,9,0,1,0,0,high_dest,mid_cand,los_le2,domestic,0.06488439,0.06688631,191,40.589783,0.14285715,0.64285713,0.75,1,1
165413,130704,4,5,0,1,0,0,high_dest,mid_cand,los_le2,domestic,0.083402835,0.06554859,58,-6.3732758,0.23076923,0.6923077,0.115384616,1,2
165429,38358,18,16,1,0,0,0,low_dest,high_cand,los_3plus,domestic,0.026715593,0.018248992,95,-4.320526,0.9705882,0.44117647,0.4117647,1,3
165439,6832,3,3,0,0,0,0,low_dest,mid_cand,los_le2,international,0.048103146,0.038557995,81,4.2454224,0.33333334,0.8333333,0.083333336,0,1
165481,72405,13,12,1,0,0,0,mid_dest,mid_cand,los_le2,international,0.047034495,0.038709983,41,-520.4186,0.7037037,0.074074075,0.8518519,0,1
165488,9826,9,10,0,1,0,0,low_dest,mid_cand,los_le2,international,0.055619262,0.051097177,66,-38.79515,0.6666667,0.46666667,0.93333334,0,1
165495,39462,18,19,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.04058937,0.027742945,3,-1.6666641,0.8181818,0.18181819,0.030303031,1,1
165501,73554,9,9,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.09433787,0.07116967,69,-28.836815,0.78571427,0.35714287,0.9285714,1,1
165525,19938,4,4,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.0678039,0.08516196,34,32.20294,0.375,0.6875,0.46875,1,2
165531,16815,5,8,0,1,0,1,low_dest,high_cand,los_le2,domestic,0.045027297,0.0073007746,133,4.5829315,0.8484849,0.030303031,0.45454547,1,1
165561,140451,10,11,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.054243114,0.07448703,50,8.907402,0.375,0.34375,0.125,1,1
165568,28246,7,7,0,0,0,0,low_dest,low_cand,los_3plus,international,0.0177231,0.009908195,102,-12.6017685,0.25,0.25,0.5,0,14
165575,55669,2,3,0,1,0,0,mid_dest,low_cand,los_le2,domestic,0.04374075,0.09007213,435,26.499084,0.1764706,0.29411766,0.9411765,1,1
165579,137398,8,6,1,0,0,0,mid_dest,mid_cand,los_le2,domestic,0.049775515,0.058064975,17,-42.766464,0.41379312,0.6551724,0.10344828,1,1
165586,29286,4,7,0,1,0,1,mid_dest,high_cand,los_le2,international,0.09514483,0.055928577,415,12.529724,0.33333334,0.6969697,0.57575756,0,2
165594,51606,28,29,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.07113851,0.010670363,31,1.2464447,0.42424244,0.6363636,0.030303031,1,1
165614,53584,2,3,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.07929685,0.14249693,113,17.616814,0.36363637,0.6969697,0.24242425,1,2
165636,134880,4,3,1,0,0,0,high_dest,mid_cand,los_le2,international,0.059985876,0.0982638,9,-77.38333,0.041666668,0.9166667,0.041666668,0,1
165677,57419,4,3,1,0,0,0,mid_dest,low_cand,los_le2,domestic,0.1384699,0.027742945,88,98.650116,0.5,1.0,0.7,1,2
165690,105745,6,10,0,1,0,0,low_dest,high_cand,los_le2,international,0.046251446,0.032217648,453,20.24157,0.5,0.53125,0.03125,0,2
165694,123619,1,1,0,0,0,0,,,,,0.049916923,0.03452512,97,-11.493607,0.05882353,0.029411765,0.029411765,1,4
165702,135209,7,7,0,0,0,0,mid_dest,low_cand,los_3plus,international,0.043208037,0.025220858,1,2.9100037,0.6666667,0.44444445,0.5555556,0,3
165705,129687,5,5,0,0,0,0,mid_dest,high_cand,los_le2,international,0.038269978,0.027742945,5,2.1739998,0.71875,0.1875,0.1875,0,1
165709,109810,1,1,0,0,0,0,,,,,0.04865897,0.038885724,388,28.107697,0.6,0.2,0.4,1,2
165720,72873,5,5,0,0,0,0,low_dest,low_cand,los_3plus,international,0.04378649,0.0096047325,366,66.52164,0.8333333,0.8333333,0.16666667,0,7
165739,33328,3,2,1,0,0,0,mid_dest,low_cand,los_le2,domestic,0.06684141,0.027742945,5,93.476006,0.30769232,0.15384616,0.07692308,1,1
165747,22578,1,1,0,0,0,0,,,,,0.22158045,0.251718,653,-34.323273,0.21212122,0.121212125,0.8181818,1,1
165754,96837,2,2,0,0,0,0,high_dest,low_cand,los_3plus,international,0.03720692,0.02311912,6,-46.475002,0.5294118,0.1764706,0.29411766,0,5
165767,61170,2,2,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.092946306,0.02970766,92,-24.087177,0.625,0.1875,0.3125,1,1
165768,66063,12,11,1,0,0,0,mid_dest,high_cand,los_le2,domestic,0.04642999,0.031630963,85,5.2404785,0.71875,0.09375,0.25,1,1
165782,87480,31,31,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.01707627,0.01631938,107,0.8942032,0.6969697,0.6666667,0.060606062,1,1
165791,74632,5,2,1,0,0,0,high_dest,low_cand,los_3plus,international,0.037409045,0.033006225,86,-66.05011,0.64285713,0.21428572,0.14285715,0,3
165793,139889,8,8,0,0,0,0,mid_dest,mid_cand,los_le2,international,0.031891648,0.027742945,12,1.1541634,0.041666668,0.083333336,0.25,0,2
165798,7441,9,9,0,0,0,0,high_dest,low_cand,los_le2,international,0.029765537,0.012610429,15,6.4613495,0.8888889,0.8888889,0.11111111,0,2
165847,40291,1,1,0,0,0,0,,,,,0.04339449,0.022411043,70,-8.02243,0.14705883,0.1764706,0.11764706,1,3
165863,87621,17,20,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.027202897,0.02129049,56,20.861961,0.9677419,0.4516129,0.38709676,1,1
165926,103050,6,6,0,0,0,0,mid_dest,mid_cand,los_le2,domestic,0.12446939,0.01733934,37,8.866219,0.65217394,0.26086956,0.3043478,1,1
165927,110379,21,24,0,1,0,0,high_dest,high_cand,los_3plus,international,0.019697782,0.006165099,38,-32.758163,0.516129,0.6451613,0.48387095,0,5
165929,109575,1,1,0,0,0,0,,,,,0.12164058,0.21404204,55,-13.686371,0.516129,0.61290324,0.06451613,0,1
165937,66384,1,1,0,0,0,0,,,,,0.04058937,0.02311912,3,-41.97666,0.032258064,0.9032258,0.06451613,0,1
165940,113644,2,2,0,0,0,0,high_dest,low_cand,los_le2,international,0.14794338,0.13548398,121,63.705536,0.31578946,0.7368421,0.15789473,0,2
165985,5511,2,2,0,0,0,0,mid_dest,high_cand,los_3plus,international,0.09367455,0.065069415,27,-13.389259,0.22580644,0.22580644,0.19354838,0,3
165990,84552,24,24,0,0,0,0,mid_dest,high_cand,los_3plus,international,0.012012407,0.005548589,248,-106.13855,0.71875,0.84375,0.03125,0,8
165999,109085,7,11,0,1,0,0,mid_dest,high_cand,los_3plus,international,0.047047753,0.0327546,126,-12.877213,0.3125,0.25,0.03125,0,6
166002,35117,7,7,0,0,0,0,high_dest,low_cand,los_le2,international,0.054405794,0.075142905,13,6.1338463,0.71428573,0.071428575,0.9285714,0,1
166024,43171,1,1,0,0,0,0,,,,,0.04177588,0.01206215,26,67.8723,1.0,0.4,0.2,1,1
166032,119228,1,2,0,1,0,0,high_dest,low_cand,los_le2,international,0.07025591,0.0709683,46,29.890213,0.72727275,0.54545456,0.18181819,0,1
166057,70431,22,24,0,1,0,0,low_dest,high_cand,los_le2,international,0.044989407,0.013210926,22,-2.6559105,0.5151515,0.060606062,0.8484849,0,1
166075,134786,1,1,0,0,0,0,,,,,0.05655542,0.027042797,754,-111.609024,0.07692308,0.07692308,0.15384616,0,8
166091,78190,1,1,0,0,0,0,,,,,0.07817918,0.061106134,179,73.3338,0.33333334,0.22222222,0.33333334,0,2
166101,53141,1,1,0,0,0,0,,,,,0.10936745,0.08567068,540,-230.07074,0.3,0.3,0.7,1,1
166107,95251,9,9,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.043323133,0.027742945,24,-6.788334,1.0,0.11111111,1.0,1,2
166152,28132,9,9,0,0,0,0,mid_dest,low_cand,los_le2,international,0.026143119,0.01895164,595,-25.616013,0.2,0.6,0.2,0,1
166157,34873,6,6,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.06737385,0.021340726,450,16.706573,0.375,0.34375,0.65625,1,2
166158,73155,10,6,1,0,0,0,low_dest,low_cand,los_le2,domestic,0.033420704,0.008406953,40,4.125,0.9411765,0.29411766,0.3529412,1,1
166170,4730,2,2,0,0,0,0,high_dest,mid_cand,los_3plus,international,0.14782937,0.23475578,67,7.0080605,0.53846157,0.30769232,0.5769231,0,4
166174,81001,8,10,0,1,0,0,mid_dest,mid_cand,los_le2,international,0.028882088,0.005661825,51,-53.704895,0.26666668,0.6333333,0.033333335,0,1
166177,38917,5,5,0,0,0,0,mid_dest,low_cand,los_3plus,domestic,0.025830055,0.0051375823,138,12.28022,0.8333333,0.8333333,0.16666667,1,4
166191,74095,1,3,0,1,0,0,mid_dest,mid_cand,los_3plus,international,0.07766161,0.025220858,13,-53.806923,0.1,0.5,0.16666667,0,3
166193,60490,7,7,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.047970258,0.01631938,123,-1.1707306,0.3030303,0.72727275,0.09090909,1,1
166199,24743,1,1,0,0,0,0,,,,,0.080358125,0.07504262,136,25.718613,0.52,0.12,0.72,1,1
166206,129801,10,11,0,1,0,0,mid_dest,high_cand,los_le2,international,0.020928893,0.00866967,34,19.999702,0.84375,0.1875,0.3125,0,1
166210,55760,21,20,1,0,0,0,mid_dest,high_cand,los_le2,domestic,0.017859323,0.01155956,45,1.4311066,0.21212122,0.6060606,0.18181819,1,1
166214,61529,4,4,0,0,0,0,mid_dest,high_cand,los_3plus,international,0.07195318,0.05635573,1434,17.357208,0.21875,0.375,0.0625,0,5
166220,19823,30,31,0,1,0,0,high_dest,high_cand,los_le2,domestic,0.0224448,0.0012784767,297,-153.17932,0.3529412,0.7941176,0.2647059,1,1
166223,95668,5,7,0,1,0,1,mid_dest,high_cand,los_3plus,international,0.021958183,0.0067665717,31,-42.785797,0.3939394,0.90909094,0.09090909,0,13
166229,64193,3,3,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.039755348,0.05554041,54,-22.945374,0.121212125,0.90909094,0.15151516,1,1
166240,134599,6,5,1,0,1,0,low_dest,high_cand,los_le2,domestic,0.08999563,0.018495297,96,-31.451668,0.2647059,0.23529412,0.47058824,1,2
166257,35219,1,1,0,0,0,0,,,,,0.053272683,0.019354992,89,-19.998093,0.05,0.05,0.55,1,1
166283,125246,4,3,1,0,0,0,low_dest,mid_cand,los_le2,international,0.08348623,0.025220858,10,52.56199,0.962963,0.9259259,0.44444445,0,2
166301,26487,2,2,0,0,0,0,low_dest,high_cand,los_3plus,domestic,0.063564874,0.10844902,54,1.5990753,0.4375,0.4375,0.03125,1,3
166309,59618,4,3,1,0,0,0,low_dest,high_cand,los_3plus,international,0.048200972,0.036710113,226,-96.47594,0.21212122,0.4848485,0.54545456,0,6
166317,126192,3,3,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.038269978,0.02311912,5,26.400002,0.4,0.8,0.8,1,1
166333,25467,15,15,0,0,0,0,low_dest,mid_cand,los_le2,domestic,0.034783587,0.0027198964,296,74.78281,0.03846154,0.9230769,0.03846154,1,1
166350,114181,1,1,0,0,0,0,,,,,0.054650422,0.046160977,86,-32.7079,0.30769232,0.1923077,0.3846154,1,1
166398,118881,25,23,1,0,0,0,high_dest,mid_cand,los_3plus,international,0.04171445,0.009908195,98,20.424805,0.8076923,0.9230769,0.03846154,0,7
166403,37339,9,11,0,1,0,0,low_dest,high_cand,los_3plus,international,0.018996468,0.01435314,409,7.8525467,0.34375,0.3125,0.21875,0,3
166407,39381,3,1,1,0,0,0,,,,,0.07969327,0.09100914,37,34.145676,0.29411766,0.5294118,0.1764706,1,1
166412,97561,8,8,0,0,0,0,mid_dest,low_cand,los_le2,international,0.021661567,0.031156816,78,14.758331,0.33333334,0.44444445,0.44444445,0,2
166428,71969,12,13,0,1,0,0,high_dest,high_cand,los_3plus,international,0.09793214,0.064715765,96,-403.30054,0.48387095,0.6451613,0.16129032,0,3
166450,25779,5,6,0,1,0,1,high_dest,low_cand,los_3plus,domestic,0.06609304,0.010275165,308,-53.153885,0.16666667,0.16666667,0.11111111,1,3
166460,84736,7,6,1,0,0,0,high_dest,mid_cand,los_le2,international,0.079663604,0.043615118,150,11.224213,0.25,0.5,0.20833333,0,1
166477,37818,1,1,0,0,0,0,,,,,0.073183015,0.047556948,1792,18.397171,0.25,0.25,0.75,1,1
166481,35196,8,8,0,0,0,0,high_dest,low_cand,los_le2,international,0.018865481,0.01155956,41,56.469513,0.71428573,0.6666667,0.42857143,0,1
166486,101302,3,2,1,0,0,0,high_dest,mid_cand,los_le2,domestic,0.03707951,0.048455946,114,-91.29034,0.037037037,0.44444445,0.037037037,1,1
166488,33624,4,3,1,0,0,0,low_dest,high_cand,los_3plus,international,0.112511955,0.03452512,133,-78.335785,0.29032257,0.9032258,0.032258064,0,3
166494,133186,5,6,0,1,0,1,low_dest,high_cand,los_le2,domestic,0.1049808,0.119154684,259,8.17186,0.375,0.625,0.0625,1,2
166507,86602,5,5,0,0,0,0,mid_dest,high_cand,los_le2,international,0.018866945,0.003425055,147,-7.1286316,0.16129032,0.19354838,0.16129032,0,2
166531,78500,4,5,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.042349324,0.02871947,1749,22.703156,0.84375,0.09375,1.0,1,2
166551,63016,2,2,0,0,0,0,mid_dest,mid_cand,los_le2,international,0.029956935,0.01997745,215,-15.550476,0.06666667,0.4,0.33333334,0,1
166566,68345,4,3,1,0,0,0,high_dest,low_cand,los_le2,domestic,0.059985876,0.018495297,9,1.4444427,0.3,0.6,0.5,1,1
166577,82967,3,3,0,0,0,0,low_dest,high_cand,los_3plus,domestic,0.07909744,0.04714417,303,-60.88511,0.030303031,0.5151515,0.030303031,1,3
166584,135038,7,8,0,1,0,0,high_dest,low_cand,los_le2,international,0.02060691,0.0067665717,35,-70.466,0.5,0.5,0.3,0,1
166611,105326,1,1,0,0,0,0,,,,,0.07832916,0.103479005,102,8.294609,0.21212122,0.4848485,0.6363636,1,1
166613,15608,10,8,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.053799257,0.061541494,441,31.778793,0.6363636,0.6060606,0.030303031,1,1
166632,57125,3,3,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.050048944,0.034747966,776,-32.986244,0.88235295,0.8235294,0.1764706,1,2
166635,134528,2,2,0,0,0,0,high_dest,low_cand,los_3plus,domestic,0.06393497,0.08152506,163,-33.210556,0.90909094,0.09090909,0.90909094,1,5
166648,85321,16,19,0,1,0,0,low_dest,high_cand,los_3plus,domestic,0.01970348,0.033991486,444,-46.0298,0.48387095,0.7741935,0.06451613,1,3
166652,100052,31,31,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.019995293,0.0036029797,87,95.965515,0.6451613,1.0,0.6451613,1,2
166678,21344,1,1,0,0,0,0,,,,,0.11151534,0.12652385,260,-47.902924,0.61290324,0.516129,0.38709676,1,1
166690,33250,3,2,1,0,0,0,high_dest,low_cand,los_le2,domestic,0.029765537,0.01631938,15,-19.426666,0.4,0.2,0.8,1,1
166691,36791,13,13,0,0,0,0,high_dest,mid_cand,los_le2,domestic,0.017669043,0.014601549,159,6.3194275,0.4090909,0.59090906,0.36363637,1,1
166693,139542,1,1,0,0,0,0,,,,,0.08348623,0.027742945,10,-4.800003,0.125,0.375,0.625,1,1
166697,62475,10,12,0,1,0,0,mid_dest,low_cand,los_le2,international,0.038990818,0.0077063735,30,8.79599,0.30769232,0.84615386,0.46153846,0,1
166702,30880,1,1,0,0,0,0,,,,,0.13928644,0.1915113,195,13.733337,0.3939394,0.8181818,0.27272728,1,1
