srch_id,prop_id,price_usd_booked,price_rank_norm_booked,price_vs_mean_booked,price_vs_median_booked,price_vs_prop_mean_booked,price_ratio_to_hist_booked,value_score_booked,value_score_rank_norm_booked,quality_rank_avg_booked,prop_starrating_booked,prop_review_score_booked,prop_brand_bool_booked,promotion_flag_booked,prop_location_score1_booked,prop_location_score2_booked,location1_rank_norm_booked,location2_rank_norm_booked,review_rank_norm_booked,star_percentile_booked,prop_count_booked,prop_click_rate_booked,prop_book_rate_booked,prop_dest_book_rate_booked,prop_avg_position_booked,orig_destination_distance_booked,comp_rate_advantage_booked,comp_no_inv_count_booked,seg_dest,seg_cand,seg_los,seg_dom,booked_v6_pos,booked_v4_pos,prop_id_wrong,price_usd_wrong,price_rank_norm_wrong,price_vs_mean_wrong,price_vs_median_wrong,price_vs_prop_mean_wrong,price_ratio_to_hist_wrong,value_score_wrong,value_score_rank_norm_wrong,quality_rank_avg_wrong,prop_starrating_wrong,prop_review_score_wrong,prop_brand_bool_wrong,promotion_flag_wrong,prop_location_score1_wrong,prop_location_score2_wrong,location1_rank_norm_wrong,location2_rank_norm_wrong,review_rank_norm_wrong,star_percentile_wrong,prop_count_wrong,prop_click_rate_wrong,prop_book_rate_wrong,prop_dest_book_rate_wrong,prop_avg_position_wrong,orig_destination_distance_wrong,comp_rate_advantage_wrong,comp_no_inv_count_wrong
124282,21733,55.0,0.2647059,-14.352943,-16.5,-4.0769234,,0.7452765,0.32352942,0.3627451,3,4.0,1,1,2.89,0.0998,0.3529412,0.14705883,0.47058824,0.5,143,0.12334942,0.10307681,0.110365726,7.355932,372.25,0,0,low_dest,high_cand,los_le2,domestic,3,2,5282,80.0,0.7058824,10.647057,8.5,-7.372589,,0.9102392,0.11764706,0.48039216,4,3.0,1,1,2.3,0.1294,0.5,0.029411765,0.9117647,0.89705884,135,0.1353906,0.11413508,0.17087014,9.495727,383.6,0,0
124295,28574,84.04,0.8064516,13.327095,11.349998,-14.167366,,0.67520094,0.67741936,0.22580644,3,4.0,1,0,2.48,0.0038,0.3548387,0.16129032,0.09677419,0.5322581,38,0.034403663,0.026945416,0.009908195,10.28,,3,0,mid_dest,high_cand,los_3plus,international,13,14,83162,34.22,0.06451613,-36.492905,-38.47,-5.0218887,,0.56154317,0.83870965,0.39784947,2,3.5,0,0,5.11,0.0229,0.06451613,0.032258064,0.32258064,0.12903225,90,0.06949541,0.006935736,0.007926555,21.436363,,0,0
124313,136313,99.13,0.36363637,-31.960915,-26.43,12.866661,,0.65125805,0.27272728,0.54545456,3,4.0,1,0,1.1,0.1097,0.8181818,0.18181819,0.54545456,0.59090906,3,0.0708924,0.055523887,0.10645245,6.3333335,,0,0,high_dest,low_cand,los_le2,domestic,3,3,13400,140.1,0.6363636,9.009094,14.540009,7.9375,,0.8081675,0.18181819,0.33333334,4,4.5,1,0,1.39,0.1175,0.72727275,0.09090909,0.18181819,0.95454544,4,0.068807326,0.05389083,0.0982638,1.0,,0,0
124314,33574,163.0,0.12903225,-69.451614,-75.0,-118.73862,,0.7843343,0.09677419,0.37634408,4,3.5,0,1,6.14,,0.09677419,,0.9354839,0.67741936,79,0.021462837,0.0076356726,0.027742945,18.462963,5655.78,1,0,high_dest,high_cand,los_le2,international,15,17,132072,119.0,0.032258064,-113.451614,-119.0,-45.83171,,0.6266329,0.6451613,0.5591398,3,4.5,0,1,5.66,0.0755,0.9677419,0.38709676,0.06451613,0.2580645,70,0.053394493,0.048322883,0.027742945,12.185185,5656.67,1,0
124343,74722,72.0,0.8333333,4.333336,4.5,2.25,0.9575914,0.0,0.6666667,0.5555556,0,3.5,1,0,0.69,0.2706,0.6666667,0.6666667,0.33333334,0.33333334,4,0.068807326,0.05389083,0.021340726,3.75,95.67,0,0,high_dest,low_cand,los_le2,domestic,3,3,92225,79.0,1.0,11.333336,11.5,-32.25,0.6309352,0.6846147,0.16666667,0.16666667,3,4.5,1,0,1.39,0.3827,0.16666667,0.16666667,0.16666667,1.0,4,0.068807326,0.05389083,0.0982638,2.0,94.02,0,0
124346,13297,125.0,0.6875,10.78125,10.5,-12.059158,0.66919065,0.8270817,0.3125,0.30208334,4,3.5,1,1,3.95,0.1475,0.03125,0.78125,0.8125,0.734375,344,0.062404945,0.04233232,0.053653244,5.6374044,205.05,2,0,high_dest,high_cand,los_le2,domestic,14,14,30867,99.0,0.1875,-15.21875,-15.5,-53.720306,0.470067,0.8685889,0.0625,0.375,4,4.0,1,0,3.47,0.3365,0.6875,0.5,0.375,0.734375,355,0.047634933,0.028135814,0.038242243,12.87218,205.82,0,0
124351,137360,118.0,0.375,-56.375,-51.0,-177.03326,,0.8369736,0.25,0.5208333,4,3.5,0,1,4.91,0.3916,0.8125,0.78125,0.53125,0.59375,232,0.016562782,0.010810261,0.014323455,20.844828,,0,0,low_dest,high_cand,los_le2,domestic,11,8,58030,259.0,0.875,84.625,90.0,-303.53253,,0.89917034,0.09375,0.13541667,5,4.5,1,0,5.11,0.5118,0.34375,0.28125,0.03125,0.921875,229,0.0862527,0.053406518,0.076307066,18.908257,,0,0
124354,119812,109.97,0.8,-4.401993,3.8199997,10.495003,,0.42469516,1.0,0.53333336,2,4.0,1,0,0.0,,1.0,,0.2,0.5,22,0.025758639,0.016005544,0.025220858,6.5,98.59,0,0,high_dest,low_cand,los_le2,domestic,5,4,128934,161.61,1.0,47.238007,55.46,28.137726,,0.5892341,0.2,0.2,3,4.0,1,0,1.61,,0.2,,0.2,1.0,22,0.14114325,0.07369785,0.025220858,4.7058825,105.66,0,0
124360,58414,107.0,0.29032257,-32.09677,-29.0,20.043747,1.0542493,0.4271559,0.83870965,0.48387095,2,4.0,0,0,3.58,,0.48387095,,0.19354838,0.22580644,8,0.035248663,0.021902325,0.027742945,23.2,3903.82,0,0,low_dest,high_cand,los_3plus,international,25,25,77535,154.0,0.7096774,14.903229,18.0,-60.478653,0.6817805,0.7931118,0.2580645,0.34408602,4,4.0,1,0,3.09,0.0486,0.8064516,0.16129032,0.19354838,0.7741935,22,0.064220175,0.035236314,0.10645245,16.0625,3903.54,0,0
124387,36008,140.16,0.5,-40.20424,-1.9249878,-0.032455444,0.82926506,0.80809814,0.07692308,0.2820513,4,4.0,1,0,2.3,0.5875,0.61538464,0.03846154,0.15384616,0.78846157,73,0.08096553,0.05662416,0.13655956,10.468085,,2,0,high_dest,mid_cand,los_le2,international,2,2,92442,144.01,0.53846157,-36.354248,1.925003,-4.2021637,0.85204375,0.8037288,0.115384616,0.17948718,4,4.5,1,0,2.4,0.4962,0.42307693,0.07692308,0.03846154,0.78846157,74,0.1571101,0.10415662,0.21989289,10.145833,,2,0
124390,128616,80.0,0.42857143,-13.714287,-9.0,15.5494995,1.0534039,0.4551196,0.85714287,0.47619048,2,4.0,1,0,0.0,0.0497,0.5714286,0.71428573,0.2857143,0.35714287,20,0.08678898,0.07664577,0.08434924,3.4705882,246.12,0,0,high_dest,low_cand,los_le2,domestic,6,6,31509,100.0,0.71428573,6.285713,11.0,17.115494,0.96576995,0.6500372,0.2857143,0.42857143,3,3.0,1,0,2.2,0.4001,0.14285715,0.14285715,1.0,0.85714287,20,0.16678898,0.15664576,0.2695344,4.2777777,245.76,0,0
124398,47594,149.0,0.1,-45.699997,-50.0,15.45192,0.9267665,0.59872645,0.33333334,0.45555556,3,4.5,1,0,0.0,0.0002,1.0,1.0,0.06666667,0.4,68,0.06468826,0.039104983,0.011097178,19.075472,2.41,0,0,mid_dest,mid_cand,los_le2,domestic,12,13,351,149.0,0.1,-45.699997,-50.0,5.193207,0.9267665,0.59872645,0.33333334,0.56666666,3,4.0,1,0,1.61,0.0039,0.6666667,0.23333333,0.73333335,0.4,178,0.035285812,0.018424463,0.029032487,21.088,28.69,1,0
124407,94062,90.0,0.375,-26.5,-19.0,-27.425293,,0.6650617,0.5833333,0.4027778,3,4.0,1,0,1.39,,0.45833334,,0.33333334,0.41666666,136,0.020117164,0.017061979,0.02311912,15.404762,258.34,0,0,mid_dest,mid_cand,los_le2,domestic,17,17,105154,82.0,0.20833333,-34.5,-27.0,-25.803864,,0.45260742,1.0,0.5555556,2,4.0,1,1,1.39,0.1165,0.45833334,0.16666667,0.33333334,0.104166664,88,0.04524957,0.03247702,0.10645245,16.0,254.61,0,0
124442,17965,206.0,0.2857143,-49.5,-61.0,-36.026,0.56999725,0.937608,0.2857143,0.5833333,5,0.0,0,0,0.69,0.0053,0.85714287,0.89285713,0.85714287,0.51785713,10,0.03348623,0.020807208,0.015412747,27.2,,0,0,high_dest,mid_cand,los_le2,domestic,15,16,128736,192.0,0.25,-63.5,-75.0,-5.0126038,0.98757327,0.95008445,0.25,0.27380952,5,4.5,1,0,2.83,0.1488,0.5714286,0.035714287,0.21428572,0.51785713,46,0.14920329,0.07674064,0.089113116,3.6756756,,0,0
124445,85562,178.5,0.71428573,-41.339996,8.630005,33.496475,,0.7706869,0.14285715,0.33333334,4,4.5,1,0,0.69,,0.78571427,,0.14285715,0.8214286,85,0.07251695,0.05071555,0.04562248,12.254902,,0,0,low_dest,low_cand,los_le2,international,3,2,6542,804.22,1.0,584.38,634.35,316.61267,,0.59780765,0.64285713,0.1904762,4,5.0,0,0,1.1,0.6476,0.42857143,0.071428575,0.071428575,0.8214286,67,0.04473659,0.01888957,0.060829975,18.34375,,1,0
124486,116554,98.54,0.121212125,-90.25878,-90.54,-16.362564,,0.65209454,0.5151515,0.6363636,3,4.0,1,1,1.61,0.0035,0.8181818,0.72727275,0.57575756,0.3939394,121,0.05522814,0.045246944,0.006605463,15.2421055,5663.59,0,0,mid_dest,high_cand,los_le2,international,13,12,82957,129.16,0.24242425,-59.63878,-59.92,-20.724442,,0.41078183,0.90909094,0.2929293,2,4.5,0,0,3.43,0.0379,0.060606062,0.060606062,0.030303031,0.13636364,133,0.057297233,0.05418582,0.08070622,13.197803,5645.0,0,0
124493,135444,159.0,0.89285713,47.571426,66.0,16.146667,,0.7881503,0.25,0.16666667,4,5.0,0,0,3.33,0.0632,0.42857143,0.5,0.035714287,0.89285713,6,0.09276248,0.050896898,0.07983934,6.75,,0,0,low_dest,mid_cand,los_le2,international,9,9,48791,85.0,0.2857143,-26.428574,-8.0,-1.147995,,0.67349935,0.35714287,0.3452381,3,3.5,0,1,3.37,0.1058,0.39285713,0.32142857,0.35714287,0.625,5,0.06684141,0.052351095,0.08516196,2.5,,0,0
124507,95549,123.81,0.09677419,-34.33969,-36.240005,-32.264908,0.8947135,0.6215307,0.12903225,0.516129,3,2.0,0,0,5.64,0.5488,0.5483871,0.12903225,0.9032258,0.62903225,55,0.015758226,0.0097916275,0.0071135755,23.689655,,0,0,mid_dest,high_cand,los_3plus,domestic,11,15,100149,125.32,0.12903225,-32.82969,-34.730003,-159.94495,0.7489153,0.61998606,0.16129032,0.22580644,3,3.0,0,1,5.68,0.4364,0.22580644,0.58064514,0.3548387,0.62903225,157,0.028553205,0.02049352,0.016589994,17.787878,,0,0
124519,4406,123.0,0.5,-7.15625,-1.0,8.996246,,0.6223703,0.375,0.1875,3,4.5,1,0,2.56,0.0823,0.40625,0.46875,0.03125,0.59375,32,0.10224918,0.077940136,0.12652385,15.875,2246.3,1,0,low_dest,high_cand,los_le2,domestic,3,4,50503,80.0,0.125,-50.15625,-44.0,-7.782219,,0.6826794,0.125,0.26041666,3,4.0,0,0,2.64,0.4178,0.03125,0.03125,0.625,0.59375,36,0.09605226,0.088368006,0.22512786,14.214286,2245.72,0,1
124526,56037,135.0,0.625,5.65625,7.0,26.647697,,0.61066777,0.46875,0.29166666,3,4.5,1,1,1.79,0.0395,0.59375,0.125,0.09375,0.578125,87,0.03708931,0.024207592,0.007926555,13.521739,191.75,0,0,low_dest,high_cand,los_le2,domestic,6,6,37480,99.0,0.25,-30.34375,-29.0,-70.16423,,0.8685889,0.03125,0.19791667,4,4.0,1,0,2.64,0.0257,0.0625,0.28125,0.5,0.9375,71,0.06276682,0.04784444,0.0709683,21.981482,189.68,0,0
124534,109630,146.56,0.09090909,-50.90364,-31.25,17.413513,,0.40046173,1.0,0.5151515,2,4.0,1,0,2.4,0.0183,0.09090909,0.90909094,0.45454547,0.09090909,37,0.0647679,0.04227296,0.066983216,14.607142,,0,0,mid_dest,low_cand,los_le2,international,8,9,13449,164.73,0.18181819,-32.733643,-13.080002,19.894608,,0.7827237,0.18181819,0.42424244,4,4.0,0,1,1.95,0.282,0.6363636,0.09090909,0.45454547,0.6818182,93,0.07593048,0.06367714,0.118442066,14.743243,,0,0
124604,131328,65.99,0.06666667,-59.44467,-57.800003,-91.36834,,0.7135139,0.13333334,0.4,3,3.5,1,1,1.61,0.0164,0.4,0.73333335,0.6666667,0.5833333,72,0.0327397,0.027767533,0.005661825,25.392857,,0,0,low_dest,mid_cand,los_3plus,international,7,6,68261,126.5,0.6,1.0653305,2.709999,7.283478,,0.8250627,0.033333335,0.42222223,4,3.0,0,0,1.61,0.0646,0.4,0.1,0.8333333,0.96666664,72,0.04254362,0.037571453,0.06554859,9.561403,,-1,0
124609,25831,262.08,1.0,46.567993,48.70999,25.985611,,0.71781605,1.0,0.2,4,4.5,0,1,4.42,0.0271,0.2,0.6,0.2,0.6,302,0.016082678,0.008530989,0.002070369,25.671642,2088.77,-1,0,low_dest,low_cand,los_le2,domestic,3,3,66829,184.14,0.4,-31.371994,-29.229996,1.9349213,,0.76612025,0.4,0.26666668,4,4.5,0,0,2.83,0.0272,0.4,0.4,0.2,0.6,264,0.024964113,0.016436355,0.015770733,13.943299,2089.53,-1,0
124611,62326,237.0,0.36363637,-34.575745,-18.0,-16.573456,0.8590401,0.73095804,0.3030303,0.2929293,4,4.5,1,0,3.87,0.1209,0.6666667,0.060606062,0.060606062,0.6212121,405,0.042159654,0.036396064,0.04562248,15.785924,205.39,0,0,low_dest,high_cand,los_le2,domestic,4,3,40441,175.0,0.030303031,-96.575745,-80.0,-21.224518,0.66683394,0.773622,0.15151516,0.6060606,4,4.0,1,0,2.83,0.0615,0.90909094,0.3030303,0.75757575,0.6212121,360,0.121383205,0.07905715,0.11705105,17.096153,204.75,0,0
124617,25382,55.0,0.18181819,-36.09091,-45.0,-6.9582367,,0.49685103,0.72727275,0.5252525,2,3.5,1,0,2.71,,0.4848485,,0.5151515,0.25757575,34,0.036553893,0.028629506,0.027742945,21.136364,88.53,0,0,mid_dest,high_cand,los_3plus,domestic,18,24,25313,120.0,0.8181818,28.909088,20.0,8.774002,,0.62554854,0.36363637,0.5050505,3,3.5,1,0,0.0,0.2813,0.93939394,0.030303031,0.5151515,0.72727275,35,0.02060691,0.012804436,0.027742945,24.956522,83.91,0,0
124646,33764,103.0,0.21212122,-35.515152,-43.0,-55.538025,,0.6459404,0.7878788,0.54545456,3,4.5,1,0,3.43,0.1016,0.8484849,0.3939394,0.030303031,0.16666667,217,0.01756862,0.011466755,0.02456595,22.032051,167.26,0,0,mid_dest,high_cand,los_le2,domestic,17,17,11719,94.0,0.060606062,-44.515152,-52.0,-52.185715,,0.87837243,0.121212125,0.41414142,4,4.0,1,0,3.53,0.1108,0.57575756,0.24242425,0.54545456,0.6060606,210,0.055581037,0.028467868,0.036149673,20.311687,167.38,0,0
124664,52948,87.0,0.2857143,-39.285713,-20.5,-24.57454,,0.8933882,0.071428575,0.23809524,4,4.0,1,0,2.4,,0.32142857,,0.32142857,0.8214286,121,0.022115558,0.018756876,0.004079845,25.747368,372.9,0,0,low_dest,mid_cand,los_le2,domestic,9,11,10337,209.0,0.9285714,82.71429,101.5,66.99008,,0.74806803,0.2857143,0.14285715,4,4.0,1,0,2.89,0.2783,0.035714287,0.071428575,0.32142857,0.8214286,129,0.10276383,0.06183829,0.10290868,6.3039217,375.57,0,0
124667,46081,259.0,1.0,123.78787,120.0,17.058548,,0.7193363,0.5151515,0.09090909,4,4.5,1,0,2.89,0.0304,0.15151516,0.57575756,0.09090909,0.75757575,89,0.028062599,0.023800742,0.05554706,20.045454,1097.43,-4,0,mid_dest,high_cand,los_le2,domestic,26,25,31183,119.0,0.36363637,-16.212128,-20.0,-34.633423,,0.83551055,0.030303031,0.3939394,4,4.0,1,0,1.39,0.0524,0.6969697,0.3030303,0.45454547,0.75757575,105,0.07658851,0.072831765,0.14598674,19.011765,1093.53,0,0
124668,93804,266.28,0.25,-37.209167,-45.845,38.365326,,0.5368362,1.0,0.6666667,3,3.5,1,1,5.63,0.0114,0.083333336,0.75,0.9166667,0.083333336,62,0.047167927,0.030785743,0.009566532,19.131578,,0,0,mid_dest,low_cand,los_3plus,international,12,12,78190,243.96,0.16666667,-59.52916,-68.16499,37.813797,,0.72712797,0.25,0.33333334,4,4.0,1,1,5.33,0.0404,0.5,0.083333336,0.33333334,0.5416667,179,0.07817918,0.06139851,0.061106134,15.894737,,2,0
124674,8649,57.82,0.083333336,-107.09499,-78.26,-0.14999771,,0.9817199,0.20833333,0.41666666,4,4.0,1,0,3.93,0.1829,0.5,0.5416667,0.41666666,0.375,11,0.032669492,0.020299716,0.018495297,17.666666,,-1,1,mid_dest,mid_cand,los_le2,international,7,3,113024,97.09,0.20833333,-67.825,-38.990005,-137.32713,,1.090302,0.041666668,0.5138889,5,0.0,0,1,3.83,0.194,0.6666667,0.45833334,0.8333333,0.875,14,0.0531693,0.018915644,0.018495297,30.0,,0,0
124675,111243,95.0,0.3939394,-25.393936,-14.0,-3.4066467,0.74369586,0.657268,0.27272728,0.28282827,3,4.0,1,0,2.2,0.0586,0.36363637,0.3030303,0.33333334,0.6060606,134,0.08743566,0.0721481,0.08446357,8.135135,1310.33,0,0,low_dest,high_cand,los_le2,domestic,2,2,16462,89.0,0.3030303,-31.393936,-20.0,-3.6251526,0.80142516,0.6666949,0.18181819,0.35353535,3,4.0,1,0,1.79,0.156,0.57575756,0.060606062,0.33333334,0.6060606,128,0.059110437,0.04324233,0.04364724,7.9345794,1310.45,0,0
124702,80430,114.0,0.34375,-74.40625,-55.0,-136.8453,,0.8430047,0.3125,0.375,4,4.5,0,1,2.2,0.0899,0.8125,0.15625,0.0625,0.53125,94,0.026931042,0.0067120027,0.003907457,17.269842,1563.49,3,0,mid_dest,high_cand,los_3plus,international,16,18,95990,97.0,0.25,-91.40625,-72.0,-37.232056,,0.8724162,0.15625,0.27083334,4,4.5,1,1,3.04,0.0769,0.5,0.40625,0.0625,0.53125,112,0.12915105,0.090368226,0.09663989,12.116883,1563.57,0,0
124703,38148,152.0,0.40625,-50.5625,-26.0,4.3724213,,0.59636956,0.8125,0.48958334,3,3.5,0,0,5.32,0.0886,0.15625,0.3125,0.84375,0.296875,91,0.077185534,0.056465194,0.06943986,19.706667,5157.91,0,0,low_dest,high_cand,los_le2,international,11,21,67258,90.0,0.03125,-112.5625,-88.0,-18.24125,,0.6650617,0.46875,0.6145833,3,4.0,0,0,4.69,0.0372,0.84375,0.6875,0.53125,0.296875,16,0.07259672,0.061571486,0.091097176,10.214286,5159.04,1,0
124704,56727,91.87,0.625,-10.142494,9.190002,-8.59256,,0.8827682,0.125,0.27083334,4,3.5,1,0,1.79,0.1584,0.25,0.1875,0.4375,0.84375,39,0.10636883,0.05554041,0.0073007746,4.8333335,,0,0,low_dest,low_cand,los_le2,domestic,2,2,88359,120.96,0.8125,18.947502,38.28,4.608101,,0.8326926,0.25,0.22916667,4,4.5,1,0,0.69,0.3722,0.5,0.0625,0.0625,0.84375,42,0.3519368,0.31711513,0.49429306,1.1212121,,0,0
124710,19071,82.0,0.6,-1.5999985,3.0,6.78125,0.99672484,0.67891115,0.32,0.30666667,3,3.5,1,0,2.48,0.0662,0.04,0.64,0.8,0.68,32,0.08612015,0.077940136,0.10184356,3.7037036,174.49,0,0,high_dest,mid_cand,los_le2,domestic,14,12,67012,72.0,0.32,-11.599998,-7.0,5.916664,0.9769361,0.6992258,0.12,0.16,3,4.0,1,0,2.2,0.2687,0.12,0.04,0.28,0.68,36,0.18696135,0.17927709,0.25060955,4.0,174.36,-3,0
124724,13959,165.0,0.67741936,19.290329,37.0,-9.177628,,0.7824745,0.38709676,0.3655914,4,3.5,0,0,6.35,0.3849,0.22580644,0.06451613,0.8064516,0.67741936,80,0.02126772,0.016657166,0.0077063735,15.476191,5208.88,2,0,high_dest,high_cand,los_le2,international,22,20,114568,105.0,0.29032257,-40.70967,-23.0,-80.67241,,0.85773605,0.032258064,0.43010753,4,3.5,0,0,6.26,0.3952,0.41935483,0.032258064,0.8064516,0.67741936,50,0.06674311,0.047903605,0.031935737,14.735294,5208.8,0,0
124727,128677,125.71,0.3125,-30.194069,-37.719994,11.79776,0.7819048,0.61959136,0.625,0.6354167,3,3.5,1,0,4.56,0.3925,0.625,0.0625,0.78125,0.375,304,0.05490853,0.032432,0.04650241,17.118368,313.19,0,0,high_dest,high_cand,los_le2,domestic,3,2,21150,122.81,0.28125,-33.09407,-40.619995,3.2846298,0.77929825,0.62256837,0.59375,0.5208333,3,4.0,1,1,4.6,0.3581,0.5625,0.25,0.5,0.375,326,0.04870632,0.027618788,0.022873955,11.961686,313.14,0,0
124728,96170,139.0,0.85714287,33.428574,35.0,4.773819,,0.60708565,0.61904764,0.1904762,3,4.5,1,0,2.08,0.0943,0.42857143,0.33333334,0.04761905,0.64285713,55,0.08634646,0.056850452,0.037571453,10.833333,266.63,0,0,mid_dest,low_cand,los_le2,domestic,8,9,135965,70.0,0.14285715,-35.571426,-34.0,-41.229477,,0.70378256,0.1904762,0.15873016,3,4.0,1,0,2.94,0.1089,0.04761905,0.23809524,0.33333334,0.64285713,57,0.06137298,0.044049293,0.03452512,8.377778,266.75,0,0
124773,130423,68.0,0.060606062,-31.818184,-31.0,-7.6996384,,0.70853204,0.030303031,0.44444445,3,4.0,1,1,0.69,0.0385,0.72727275,0.27272728,0.57575756,0.6212121,82,0.011959367,0.0074311458,0.0045480235,14.647887,55.68,0,0,low_dest,high_cand,los_le2,domestic,3,4,124277,76.0,0.18181819,-23.818184,-23.0,-7.140091,,0.69063866,0.09090909,0.2020202,3,4.5,1,1,1.61,0.1147,0.45454547,0.030303031,0.121212125,0.6212121,115,0.07130655,0.06780888,0.061991733,9.333333,60.55,2,0
124788,55561,100.0,0.3548387,-18.6129,-10.0,3.223999,,0.86671627,0.16129032,0.22580644,4,4.0,1,0,4.57,0.4724,0.4516129,0.16129032,0.16129032,0.7580645,30,0.038990818,0.013871472,0.02311912,22.708334,4223.61,0,0,high_dest,high_cand,los_3plus,international,5,6,20403,107.0,0.41935483,-11.6129,-3.0,-7.752777,,0.8543118,0.22580644,0.2795699,4,4.0,1,0,4.49,0.4998,0.61290324,0.032258064,0.16129032,0.7580645,36,0.09605226,0.04291346,0.021340726,16.551723,4223.66,0,0
124802,4927,94.77,0.16666667,-84.13084,-91.385,-9.078896,0.82816166,0.8768182,0.25,0.5555556,4,4.0,0,1,4.03,0.1021,0.5,0.41666666,0.9166667,0.45833334,9,0.034344852,0.021340726,0.027742945,8.5,3930.75,0,0,high_dest,low_cand,los_le2,international,6,7,60613,69.63,0.083333336,-109.270836,-116.525,-57.870003,0.38029632,0.93952847,0.16666667,0.3611111,4,4.5,1,0,3.71,0.0953,0.5833333,0.5833333,0.25,0.45833334,11,0.032669492,0.020299716,0.021340726,6.0,3930.93,0,0
124822,20230,142.0,0.1764706,-33.882355,-29.0,-75.2695,,0.8059893,0.05882353,0.3137255,4,4.5,1,0,1.61,,0.7647059,,0.11764706,0.9705882,80,0.08490408,0.016657166,0.02322599,13.641026,140.02,0,0,high_dest,low_cand,los_3plus,domestic,7,7,90781,154.0,0.3529412,-21.882355,-17.0,-76.178116,,0.59483385,0.4117647,0.33333334,3,4.5,0,1,1.95,0.2476,0.7058824,0.11764706,0.11764706,0.5294118,69,0.08423686,0.038709983,0.04217462,3.1875,145.3,1,0
124836,41832,117.0,0.64705884,9.676468,12.5,2.8191986,0.9159202,0.62884057,0.38235295,0.4509804,3,3.5,1,0,3.0,0.2343,0.5882353,0.29411766,0.5588235,0.6617647,313,0.05346778,0.028665563,0.006605463,22.354582,19.47,0,0,low_dest,high_cand,los_le2,domestic,12,13,38130,82.0,0.3529412,-25.323532,-22.5,-2.9904861,0.7919314,0.67891115,0.20588236,0.44117647,3,4.0,1,1,2.3,0.1269,0.85294116,0.64705884,0.2647059,0.6617647,349,0.07477427,0.06288203,0.07448703,14.606164,20.46,-1,0
124845,95816,61.0,0.375,-15.5,-4.0,-18.915627,,0.72689664,0.78125,0.6041667,3,4.0,0,0,1.1,0.0149,0.9375,0.9375,0.40625,0.296875,48,0.068454474,0.0491319,0.072831765,17.236841,1292.28,0,0,low_dest,high_cand,los_3plus,international,15,13,86176,62.0,0.40625,-14.5,-3.0,-16.851265,,0.9654526,0.09375,0.072916664,4,4.5,0,1,3.61,0.1857,0.125,0.03125,0.03125,0.78125,71,0.10237078,0.06764642,0.060693137,3.9444444,1287.97,0,0
124848,42230,59.0,0.33333334,-12.199997,-13.5,-0.45682144,0.71715564,0.48847866,0.76666665,0.67777777,2,3.0,0,0,1.39,0.0685,0.73333335,0.1,0.8333333,0.3,22,0.025758639,0.016005544,0.018495297,18.4,,0,0,high_dest,mid_cand,los_3plus,international,6,5,55687,40.0,0.06666667,-31.199997,-32.5,-24.705559,0.33921525,0.53856504,0.5,0.6888889,2,3.5,1,1,0.0,0.1542,0.96666664,0.033333335,0.6333333,0.3,27,0.023499109,0.014601549,0.01733934,15.85,,0,0
124878,17491,352.0,0.6333333,-49.899994,30.0,72.31705,,0.68184125,0.96666664,0.3,4,4.0,1,1,4.87,0.2684,0.1,0.3,0.43333334,0.35,27,0.023499109,0.014601549,0.010275165,5.0,6076.95,2,0,low_dest,mid_cand,los_3plus,international,13,10,140637,472.0,0.7,70.100006,150.0,208.60135,,0.8118075,0.06666667,0.16666667,5,4.5,0,0,4.84,0.2863,0.4,0.16666667,0.06666667,0.85,22,0.12191249,0.07369785,0.08759344,7.9333334,6077.18,0,0
124880,17453,109.0,0.625,5.71875,7.5,-59.226746,,0.8509768,0.1875,0.17708333,4,4.0,1,0,2.64,0.0271,0.09375,0.15625,0.40625,0.859375,187,0.089121886,0.086784735,0.08511983,14.907975,708.85,0,0,mid_dest,high_cand,los_le2,domestic,6,6,130154,97.0,0.25,-6.28125,-4.5,-16.147293,,0.65431213,0.5,0.44791666,3,3.0,0,1,2.94,0.061,0.03125,0.03125,0.96875,0.359375,207,0.12801455,0.12587464,0.15448533,10.988571,708.94,0,0
124913,125420,149.0,0.61538464,-1.4615326,3.0,7.4279327,,0.79830194,0.6923077,0.12820514,4,4.5,1,0,3.66,0.1396,0.07692308,0.07692308,0.07692308,0.46153846,209,0.0809182,0.06624389,0.040668383,7.070588,200.36,0,0,low_dest,low_cand,los_3plus,domestic,3,4,111478,117.0,0.07692308,-33.461533,-29.0,-29.561752,,0.83845407,0.23076923,0.12820514,4,4.5,1,1,3.66,0.1256,0.07692308,0.30769232,0.07692308,0.46153846,165,0.05815102,0.035037376,0.071248464,10.899225,200.43,2,0
124930,5131,151.95,0.19354838,-63.04225,-31.339996,-582.47125,,0.7952111,0.61290324,0.60215056,4,3.5,1,1,4.26,,0.41935483,,0.87096775,0.30645162,313,0.030144166,0.017003756,0.027742945,20.523365,,-1,0,mid_dest,high_cand,los_3plus,international,28,28,34178,183.29,0.516129,-31.702255,0.0,-35.612473,,0.9584951,0.032258064,0.32258064,5,4.0,0,1,4.26,0.0415,0.41935483,0.516129,0.516129,0.7741935,130,0.13962156,0.0677018,0.027742945,9.613334,,0,0
